Student_ID,Observation_Term,Program_ID,Entry_Type,Academic_Level,Credits_Completed,Prior_Term_GPA,GPA_Change,Course_Pass_Rate_Last_2_Terms,Failed_Courses_Last_2_Terms,Withdrawals_Last_2_Terms,Current_Course_Load_Credits,LMS_Login_Days_4wk,Assignment_Submission_Rate_4wk,Late_Assignment_Rate_4wk,Average_Assignment_Score_4wk,Days_Since_Last_LMS_Activity,Intervention_Needed_Next_8_Weeks
Student_0257,T2_Spring,Program_B,First_Year,2,44,2.1,-0.37,0.834,0,0,15,3.39,0.823,0.291,67.0,1,0.0
Student_0258,T2_Spring,Program_D,First_Year,1,3,2.48,0.77,0.722,0,0,12,5.12,0.972,0.17,74.0,2,0.0
Student_0259,T2_Spring,Program_C,First_Year,3,69,2.71,-0.03,0.685,1,0,12,4.39,1.0,0.097,66.4,0,1.0
Student_0260,T2_Spring,Program_C,First_Year,1,5,3.72,-0.21,0.952,0,0,18,2.75,0.787,0.338,86.3,0,0.0
Student_0262,T2_Spring,Program_A,First_Year,1,4,2.24,-0.42,0.834,0,2,15,5.47,0.762,0.248,81.9,2,1.0
Student_0263,T2_Spring,Program_A,First_Year,1,15,2.04,0.21,0.931,0,0,15,5.95,1.0,0.0,84.0,0,0.0
Student_0265,T2_Spring,Program_C,First_Year,3,70,2.64,-0.03,1.0,0,1,9,4.83,0.955,0.118,100.0,3,0.0
Student_0266,T2_Spring,Program_B,First_Year,1,5,2.94,-0.15,0.672,2,1,12,4.13,0.956,0.246,81.5,2,0.0
Student_0267,T2_Spring,Program_A,First_Year,1,11,2.79,0.04,0.836,0,0,18,3.0,0.737,0.302,76.2,6,0.0
Student_0268,T2_Spring,Program_B,Transfer,2,38,2.6,0.03,0.956,0,0,15,4.0,0.943,0.171,77.5,2,0.0
Student_0269,T2_Spring,Program_A,Transfer,2,45,2.45,-0.29,0.777,1,2,18,1.65,0.749,0.305,67.4,1,0.0
Student_0270,T2_Spring,Program_B,First_Year,3,80,2.23,-0.37,0.741,0,0,12,4.48,0.857,0.152,77.0,0,1.0
Student_0271,T2_Spring,Program_A,First_Year,2,42,2.68,-0.14,0.916,0,0,15,3.96,0.809,0.222,78.5,4,0.0
Student_0272,T2_Spring,Program_C,Transfer,4,90,2.42,0.1,0.816,0,1,12,4.36,0.83,0.077,74.2,3,0.0
Student_0274,T2_Spring,Program_C,Transfer,4,106,2.98,-0.07,0.856,1,0,12,2.92,0.829,0.293,87.5,0,0.0
Student_0275,T2_Spring,Program_C,First_Year,2,45,2.75,-0.23,0.833,0,0,15,3.16,0.787,0.138,86.2,0,0.0
Student_0276,T2_Spring,Program_C,First_Year,2,40,3.46,0.17,0.84,1,0,12,3.55,0.888,0.191,79.3,5,0.0
Student_0277,T2_Spring,Program_C,First_Year,4,90,2.23,-0.17,0.742,1,1,15,3.48,0.953,0.177,79.1,4,0.0
Student_0278,T2_Spring,Program_A,Transfer,2,34,3.12,-0.22,0.904,0,1,15,3.87,0.985,0.029,77.6,0,0.0
Student_0280,T2_Spring,Program_A,First_Year,2,30,2.59,0.32,0.666,1,1,15,3.92,0.789,0.264,71.5,0,0.0
Student_0282,T2_Spring,Program_C,Transfer,3,79,2.63,0.13,0.843,0,0,18,4.21,0.754,0.299,75.8,1,0.0
Student_0287,T2_Spring,Program_C,Transfer,2,53,2.33,0.4,0.936,0,0,12,5.19,1.0,0.045,90.4,0,0.0
Student_0288,T2_Spring,Program_A,Transfer,3,76,3.33,0.0,1.0,0,0,12,5.88,1.0,0.083,75.9,2,0.0
Student_0289,T2_Spring,Program_D,First_Year,4,108,2.53,-0.25,0.63,2,1,15,1.78,0.705,0.345,66.4,4,0.0
Student_0290,T2_Spring,Program_A,First_Year,1,25,2.75,0.43,0.884,1,0,12,2.81,1.0,0.068,79.1,5,0.0
Student_0291,T2_Spring,Program_B,First_Year,4,88,2.33,-0.55,0.874,0,1,15,4.39,0.975,0.113,74.9,1,0.0
Student_0292,T2_Spring,Program_C,Transfer,1,0,3.6,0.1,0.928,0,0,18,5.08,0.951,0.242,96.2,6,0.0
Student_0293,T2_Spring,Program_C,Transfer,2,35,2.0,-0.31,0.54,2,1,15,3.65,0.784,0.151,64.3,4,0.0
Student_0294,T2_Spring,Program_C,First_Year,2,29,2.78,-0.3,0.765,0,0,15,3.49,0.903,0.167,79.3,4,0.0
Student_0295,T2_Spring,Program_B,Transfer,3,56,2.45,-0.41,0.573,0,2,15,2.98,0.568,0.354,59.2,0,1.0
Student_0296,T2_Spring,Program_C,Transfer,2,33,2.84,-0.16,0.71,1,0,15,2.35,0.935,0.281,81.8,7,0.0
Student_0297,T2_Spring,Program_C,First_Year,3,75,2.6,1.0,0.764,0,0,15,3.98,0.997,0.224,70.5,0,0.0
Student_0298,T2_Spring,Program_D,First_Year,1,0,2.38,-0.09,0.795,0,2,18,3.52,0.868,0.188,61.5,3,0.0
Student_0300,T2_Spring,Program_A,First_Year,4,88,2.32,0.03,0.838,0,1,9,3.24,0.841,0.289,74.6,1,0.0
Student_0301,T2_Spring,Program_A,First_Year,3,73,2.76,-0.55,0.879,0,1,18,4.41,0.783,0.3,87.8,0,0.0
Student_0302,T2_Spring,Program_B,First_Year,3,66,3.5,0.05,0.926,0,1,15,4.37,0.789,0.261,99.4,3,1.0
Student_0303,T2_Spring,Program_A,First_Year,4,102,2.87,0.02,0.825,0,1,15,5.73,1.0,0.0,93.0,0,0.0
Student_0304,T2_Spring,Program_B,First_Year,2,29,1.57,-0.07,0.628,2,0,12,2.1,0.693,0.267,75.7,2,0.0
Student_0305,T2_Spring,Program_D,Transfer,3,73,3.35,-0.42,0.776,1,0,15,1.99,0.81,0.172,66.6,4,1.0
Student_0306,T2_Spring,Program_B,First_Year,3,69,2.9,-0.3,0.712,2,0,15,6.33,1.0,0.0,79.8,0,0.0
Student_0307,T2_Spring,Program_C,First_Year,3,58,3.23,0.36,0.706,2,0,12,4.72,0.887,0.259,91.1,1,0.0
Student_0308,T2_Spring,Program_D,First_Year,1,5,2.85,-0.5,0.945,0,0,12,3.05,0.789,0.152,81.7,4,0.0
Student_0309,T2_Spring,Program_D,First_Year,1,24,3.26,-0.42,0.971,0,0,18,2.32,0.756,0.265,73.1,4,1.0
Student_0310,T2_Spring,Program_D,Transfer,2,43,3.91,0.01,0.901,1,0,12,3.06,0.78,0.284,96.0,2,1.0
Student_0311,T2_Spring,Program_B,First_Year,3,56,2.84,-0.27,0.896,1,0,12,3.7,0.801,0.317,83.6,2,1.0
Student_0313,T2_Spring,Program_C,Transfer,3,68,1.41,0.13,0.588,2,1,15,4.62,0.83,0.163,65.6,1,0.0
Student_0314,T2_Spring,Program_A,Transfer,3,68,2.46,-0.72,0.864,0,0,15,4.13,0.779,0.172,78.3,0,1.0
Student_0315,T2_Spring,Program_A,First_Year,1,23,3.14,0.16,0.956,0,0,15,4.85,1.0,0.229,96.1,2,0.0
Student_0317,T2_Spring,Program_B,First_Year,2,45,2.17,0.32,0.806,0,1,15,5.65,0.822,0.192,100.0,0,0.0
Student_0318,T2_Spring,Program_B,First_Year,4,103,2.4,0.08,0.875,0,1,9,4.61,0.888,0.185,69.7,0,0.0
Student_0319,T2_Spring,Program_A,First_Year,2,30,2.67,-0.37,0.651,2,0,15,3.99,0.916,0.145,79.9,4,0.0
Student_0320,T2_Spring,Program_B,First_Year,4,100,3.05,0.61,0.859,1,0,18,3.62,0.852,0.196,71.6,4,0.0
Student_0321,T2_Spring,Program_D,Transfer,3,70,2.76,0.31,0.988,0,0,9,4.46,0.778,0.208,78.9,0,0.0
Student_0322,T2_Spring,Program_B,First_Year,1,23,2.66,0.41,0.873,0,1,9,3.06,0.929,0.091,72.1,0,0.0
Student_0323,T2_Spring,Program_B,First_Year,1,13,3.06,0.13,0.982,0,0,12,4.78,1.0,0.043,74.5,5,0.0
Student_0325,T2_Spring,Program_C,First_Year,3,55,1.81,-0.3,0.846,0,0,15,3.12,0.794,0.273,79.6,5,0.0
Student_0326,T2_Spring,Program_B,Transfer,3,69,2.79,0.09,0.88,0,0,9,2.49,0.782,0.373,79.2,2,0.0
Student_0327,T2_Spring,Program_A,Transfer,3,66,2.6,-0.32,1.0,0,0,15,4.33,1.0,0.146,79.3,4,0.0
Student_0328,T2_Spring,Program_A,Transfer,2,49,3.62,-0.34,0.929,0,1,15,4.97,0.883,0.153,82.8,0,0.0
Student_0329,T2_Spring,Program_A,First_Year,2,34,2.07,0.04,0.821,1,0,12,3.85,0.919,0.028,67.7,3,0.0
Student_0330,T2_Spring,Program_A,First_Year,1,22,2.69,-0.88,0.92,0,0,15,2.98,0.733,0.256,74.6,2,1.0
Student_0332,T2_Spring,Program_D,Transfer,1,27,2.89,-0.83,0.881,0,0,12,1.78,0.59,0.393,81.4,10,1.0
Student_0333,T2_Spring,Program_A,First_Year,1,9,2.76,-0.19,0.876,0,0,12,3.83,0.967,0.157,72.2,1,0.0
Student_0334,T2_Spring,Program_A,Transfer,2,42,3.55,-0.45,0.979,0,0,15,3.71,0.94,0.161,81.8,3,0.0
Student_0335,T2_Spring,Program_D,First_Year,3,70,2.54,0.04,0.835,0,0,15,4.46,0.858,0.247,75.5,3,0.0
Student_0336,T2_Spring,Program_A,First_Year,3,74,3.24,0.01,0.971,0,1,12,5.97,0.882,0.015,86.6,0,0.0
Student_0337,T2_Spring,Program_A,Transfer,2,40,2.39,-0.22,0.922,0,0,15,3.62,0.797,0.172,70.0,3,0.0
Student_0338,T2_Spring,Program_B,Transfer,4,90,2.09,0.14,0.73,1,0,12,3.27,0.729,0.201,82.7,0,0.0
Student_0339,T2_Spring,Program_B,First_Year,4,91,3.52,-0.1,0.926,0,0,18,2.93,0.726,0.276,89.2,0,0.0
Student_0340,T2_Spring,Program_D,Transfer,2,49,2.33,-0.19,0.696,0,0,18,4.76,0.88,0.269,63.7,1,0.0
Student_0341,T2_Spring,Program_A,Transfer,3,78,3.59,0.03,1.0,0,0,15,2.87,0.79,0.244,90.4,5,0.0
Student_0343,T2_Spring,Program_B,First_Year,2,37,2.72,0.6,0.822,1,0,15,3.14,0.915,0.144,84.0,0,0.0
Student_0344,T2_Spring,Program_A,First_Year,1,5,2.77,-0.03,0.72,1,0,12,3.12,0.926,0.202,72.7,3,0.0
Student_0345,T2_Spring,Program_B,First_Year,3,57,2.19,-0.34,0.815,0,0,9,4.29,0.979,0.258,70.2,2,0.0
Student_0346,T2_Spring,Program_A,Transfer,1,11,2.95,0.03,0.936,0,1,15,6.21,1.0,0.073,84.7,0,0.0
Student_0347,T2_Spring,Program_C,First_Year,3,70,2.0,0.22,0.697,1,0,9,3.46,0.752,0.379,68.5,0,0.0
Student_0348,T2_Spring,Program_B,First_Year,3,64,2.58,-0.32,0.835,0,2,18,3.4,0.693,0.295,93.6,6,1.0
Student_0349,T2_Spring,Program_D,Transfer,2,38,2.22,-0.12,0.893,0,0,18,3.73,0.744,0.167,80.7,2,1.0
Student_0350,T2_Spring,Program_A,First_Year,2,52,2.48,-0.88,0.807,0,1,15,2.96,0.708,0.354,70.3,3,1.0
Student_0351,T2_Spring,Program_A,Transfer,3,64,2.48,0.12,0.88,0,0,15,3.91,0.671,0.232,91.6,0,0.0
Student_0352,T2_Spring,Program_B,First_Year,1,6,2.11,0.15,0.86,1,0,12,4.58,0.947,0.042,72.1,0,1.0
Student_0354,T2_Spring,Program_D,Transfer,2,47,2.97,-0.08,0.898,0,0,9,3.66,0.822,0.207,86.3,4,0.0
Student_0355,T2_Spring,Program_D,Transfer,4,93,3.05,-0.47,0.866,0,0,18,5.3,0.987,0.096,84.6,3,0.0
Student_0356,T2_Spring,Program_D,First_Year,2,45,2.54,0.49,0.923,0,0,12,4.02,0.873,0.208,78.7,0,0.0
Student_0357,T2_Spring,Program_A,Transfer,1,10,2.24,-0.16,0.825,0,0,18,2.45,0.883,0.27,60.0,6,1.0
Student_0358,T2_Spring,Program_D,Transfer,2,27,3.0,-1.17,0.987,0,1,15,3.46,0.723,0.211,71.1,3,0.0
Student_0360,T2_Spring,Program_A,Transfer,4,85,2.97,-0.3,0.904,0,0,15,2.9,0.969,0.252,69.8,2,0.0
Student_0362,T2_Spring,Program_C,Transfer,4,108,1.67,0.33,0.749,1,0,12,3.87,0.977,0.039,88.0,3,0.0
Student_0367,T2_Spring,Program_A,First_Year,1,13,3.33,-0.93,0.923,0,0,12,2.77,0.859,0.337,83.5,0,0.0
Student_0368,T2_Spring,Program_B,Transfer,4,102,2.3,0.31,0.86,0,0,15,5.15,0.794,0.214,85.1,3,0.0
Student_0369,T2_Spring,Program_A,Transfer,3,80,2.08,0.12,0.789,0,0,15,4.33,0.848,0.16,64.1,2,0.0
Student_0370,T2_Spring,Program_D,Transfer,3,73,2.83,-0.07,1.0,0,1,15,5.59,1.0,0.029,90.5,2,0.0
Student_0373,T2_Spring,Program_A,First_Year,2,49,1.62,0.79,0.612,1,1,18,5.22,0.958,0.05,71.6,5,0.0
Student_0374,T2_Spring,Program_D,First_Year,1,12,1.49,0.02,0.729,0,1,18,4.28,0.846,0.286,62.3,6,0.0
Student_0375,T2_Spring,Program_C,First_Year,1,13,2.76,0.19,0.921,0,0,15,4.54,0.824,0.151,68.4,4,0.0
Student_0376,T2_Spring,Program_A,Transfer,2,52,3.36,0.13,0.941,0,0,12,3.14,0.88,0.131,67.9,0,0.0
Student_0377,T2_Spring,Program_A,First_Year,4,100,3.68,-0.33,0.973,0,1,15,5.12,1.0,0.156,84.4,4,0.0
Student_0378,T2_Spring,Program_A,First_Year,3,56,2.37,0.36,0.965,0,0,15,4.66,0.918,0.102,75.6,0,0.0
Student_0379,T2_Spring,Program_B,Transfer,3,54,2.49,-0.02,0.853,0,1,15,5.28,0.869,0.231,77.4,0,0.0
Student_0380,T2_Spring,Program_B,Transfer,3,71,2.49,0.32,0.816,0,0,12,4.84,0.919,0.029,82.2,0,0.0
Student_0381,T2_Spring,Program_C,First_Year,1,21,2.6,0.03,0.803,0,0,18,3.78,0.859,0.192,85.1,3,0.0
Student_0382,T2_Spring,Program_B,First_Year,3,72,3.84,1.0,0.832,1,0,18,3.46,0.957,0.158,76.3,3,1.0
Student_0383,T2_Spring,Program_C,First_Year,2,36,1.92,0.2,0.769,1,0,12,4.22,0.862,0.162,62.5,2,0.0
Student_0385,T2_Spring,Program_A,First_Year,4,87,3.07,-0.22,0.777,1,1,18,2.84,0.85,0.225,87.2,3,0.0
Student_0386,T2_Spring,Program_C,First_Year,3,69,2.83,-0.37,0.883,0,0,18,3.18,0.569,0.433,70.4,3,0.0
Student_0387,T2_Spring,Program_D,First_Year,2,45,3.57,0.19,0.751,1,0,15,4.35,0.846,0.18,85.1,5,0.0
Student_0388,T2_Spring,Program_C,First_Year,3,81,3.27,-0.31,1.0,0,1,15,4.15,0.786,0.227,92.0,1,0.0
Student_0389,T2_Spring,Program_D,First_Year,1,9,2.2,-0.02,0.918,0,0,15,4.27,0.866,0.051,76.0,0,0.0
Student_0390,T2_Spring,Program_B,First_Year,3,75,2.56,0.21,0.822,0,0,18,2.48,1.0,0.267,86.1,1,0.0
Student_0392,T2_Spring,Program_B,First_Year,3,65,2.59,-0.51,0.686,2,0,15,3.56,0.709,0.229,67.1,2,1.0
Student_0393,T2_Spring,Program_C,First_Year,2,37,2.53,-0.65,0.844,1,0,12,3.26,0.87,0.35,90.7,2,0.0
Student_0394,T2_Spring,Program_C,Transfer,2,51,2.89,0.04,0.689,2,2,12,4.08,0.89,0.194,76.1,1,0.0
Student_0395,T2_Spring,Program_A,First_Year,1,16,2.07,-0.04,0.915,0,0,15,3.63,0.915,0.223,72.7,1,0.0
Student_0397,T2_Spring,Program_D,Transfer,2,37,1.72,-0.01,0.638,0,1,15,2.65,0.834,0.303,64.3,5,1.0
Student_0398,T2_Spring,Program_A,First_Year,1,10,2.91,0.23,0.744,1,0,12,5.21,1.0,0.117,88.0,3,0.0
Student_0399,T2_Spring,Program_A,Transfer,2,28,3.73,-0.02,0.894,0,0,18,3.51,0.91,0.229,88.2,4,0.0
Student_0400,T2_Spring,Program_D,Transfer,1,26,2.28,0.14,0.719,1,2,12,2.83,0.806,0.198,55.8,4,1.0
Student_0402,T2_Spring,Program_A,First_Year,2,27,2.61,-0.11,0.926,0,1,15,4.68,1.0,0.136,98.0,5,0.0
Student_0403,T2_Spring,Program_B,First_Year,3,63,3.13,0.16,0.872,0,0,18,3.76,0.864,0.201,91.3,0,0.0
Student_0405,T2_Spring,Program_B,First_Year,3,68,2.96,-0.25,0.986,0,0,15,4.73,0.998,0.071,84.4,1,1.0
Student_0406,T2_Spring,Program_A,First_Year,4,92,2.93,0.07,0.647,1,1,15,2.86,0.866,0.11,68.1,5,0.0
Student_0408,T2_Spring,Program_B,First_Year,1,4,2.58,0.11,0.871,0,0,15,3.62,0.931,0.015,69.0,1,1.0
Student_0409,T2_Spring,Program_B,First_Year,4,106,3.29,-0.17,0.781,0,0,18,4.99,0.922,0.174,89.5,0,0.0
Student_0410,T2_Spring,Program_C,First_Year,3,58,2.23,-0.4,0.86,0,0,12,1.49,0.762,0.334,59.3,4,1.0
Student_0411,T2_Spring,Program_D,First_Year,2,41,3.26,-0.53,0.926,0,0,12,2.53,0.889,0.278,86.7,2,0.0
Student_0412,T2_Spring,Program_B,Transfer,3,74,2.43,0.05,0.615,2,0,15,5.32,0.917,0.186,67.0,0,0.0
Student_0414,T2_Spring,Program_C,First_Year,4,85,3.42,-0.17,0.936,0,0,18,5.54,0.897,0.154,97.2,2,0.0
Student_0416,T2_Spring,Program_C,First_Year,1,18,2.14,-0.51,0.797,0,0,18,3.86,0.846,0.305,90.7,4,0.0
Student_0419,T2_Spring,Program_D,First_Year,1,3,3.25,-0.01,0.939,0,0,12,4.62,0.929,0.184,83.6,2,0.0
Student_0420,T2_Spring,Program_D,Transfer,2,29,1.86,-0.38,0.682,0,1,15,4.44,0.742,0.268,61.2,3,1.0
Student_0422,T2_Spring,Program_C,First_Year,4,86,2.83,0.94,0.761,1,0,15,5.21,1.0,0.061,75.9,0,1.0
Student_0423,T2_Spring,Program_C,Transfer,2,34,3.24,-0.19,0.823,0,2,15,3.77,0.954,0.15,60.1,0,0.0
Student_0424,T2_Spring,Program_D,Transfer,3,77,2.67,-0.12,0.774,0,2,15,3.73,0.858,0.252,88.8,1,0.0
Student_0425,T2_Spring,Program_D,First_Year,2,53,2.33,-0.42,0.771,1,0,12,2.01,0.881,0.316,73.8,3,0.0
Student_0426,T2_Spring,Program_A,First_Year,1,23,2.91,-0.29,0.799,0,0,15,3.45,0.823,0.19,75.5,6,0.0
Student_0427,T2_Spring,Program_C,First_Year,1,20,2.99,-0.12,0.775,0,1,18,3.8,0.864,0.265,85.4,4,0.0
Student_0428,T2_Spring,Program_A,Transfer,4,93,2.64,0.12,0.974,0,0,15,3.5,0.752,0.127,80.0,1,0.0
Student_0430,T2_Spring,Program_D,Transfer,2,31,2.12,0.01,0.948,0,1,15,4.07,0.706,0.207,67.0,0,0.0
Student_0431,T2_Spring,Program_A,Transfer,2,35,2.71,-0.06,0.903,0,0,12,2.91,0.956,0.33,80.4,4,0.0
Student_0432,T2_Spring,Program_B,Transfer,3,58,2.11,0.03,0.905,0,0,12,3.55,0.82,0.159,66.1,4,0.0
Student_0433,T2_Spring,Program_C,First_Year,3,81,2.67,0.1,0.901,0,0,12,4.01,0.995,0.106,51.7,2,0.0
Student_0434,T2_Spring,Program_A,First_Year,2,37,2.59,-0.32,0.744,1,1,9,3.39,0.844,0.273,84.5,2,0.0
Student_0436,T2_Spring,Program_D,First_Year,3,56,2.72,-0.36,0.901,0,1,9,1.46,0.773,0.253,69.8,3,0.0
Student_0437,T2_Spring,Program_B,Transfer,1,5,3.98,-0.14,0.909,1,0,15,5.36,0.966,0.249,77.8,2,0.0
Student_0438,T2_Spring,Program_D,First_Year,3,77,2.67,-0.41,0.816,0,1,12,4.69,0.913,0.226,81.2,3,0.0
Student_0440,T2_Spring,Program_A,First_Year,3,63,3.19,-0.37,0.822,0,1,15,3.77,0.994,0.134,74.8,1,0.0
Student_0441,T2_Spring,Program_B,First_Year,1,5,3.08,-0.21,0.907,0,0,18,3.29,0.868,0.141,90.5,4,0.0
Student_0443,T2_Spring,Program_B,First_Year,1,4,2.67,0.38,0.844,1,0,12,4.14,1.0,0.046,90.5,5,0.0
Student_0444,T2_Spring,Program_C,First_Year,4,104,2.92,-0.32,0.726,0,0,15,2.3,0.753,0.28,69.1,6,1.0
Student_0446,T2_Spring,Program_C,First_Year,4,92,2.18,-0.15,0.773,1,2,15,5.01,0.923,0.223,81.5,3,0.0
Student_0447,T2_Spring,Program_B,First_Year,4,85,2.29,0.21,0.604,3,0,18,5.65,1.0,0.032,73.8,1,0.0
Student_0448,T2_Spring,Program_D,First_Year,2,39,1.21,0.12,0.697,1,1,12,4.82,0.971,0.031,65.1,1,0.0
Student_0450,T2_Spring,Program_A,First_Year,4,104,3.34,-0.15,1.0,0,0,12,4.04,0.939,0.138,95.2,2,0.0
Student_0452,T2_Spring,Program_B,First_Year,1,2,2.27,0.17,0.679,1,0,15,5.06,0.985,0.111,77.6,2,0.0
Student_0453,T2_Spring,Program_B,First_Year,3,65,2.16,-0.25,0.542,2,0,15,2.42,0.829,0.129,65.3,5,0.0
Student_0454,T2_Spring,Program_D,First_Year,1,19,2.66,-0.02,0.783,1,0,15,3.18,0.883,0.14,77.3,7,0.0
Student_0455,T2_Spring,Program_D,First_Year,1,20,2.63,-0.28,0.802,0,1,15,1.94,0.756,0.176,91.0,4,0.0
Student_0457,T2_Spring,Program_D,First_Year,2,29,4.0,0.59,0.954,0,0,15,5.71,1.0,0.152,100.0,0,0.0
Student_0458,T2_Spring,Program_A,First_Year,2,35,2.6,-0.03,0.861,0,1,12,4.67,0.821,0.183,99.9,2,0.0
Student_0459,T2_Spring,Program_C,First_Year,4,89,2.93,-0.51,0.995,0,0,18,2.97,0.771,0.323,74.3,4,0.0
Student_0461,T2_Spring,Program_D,First_Year,3,57,2.84,-0.15,0.793,0,0,12,4.98,0.834,0.157,94.2,0,0.0
Student_0462,T2_Spring,Program_B,First_Year,3,68,2.91,0.26,0.928,0,0,15,3.87,1.0,0.029,76.6,4,0.0
Student_0464,T2_Spring,Program_A,First_Year,4,99,2.62,-0.15,0.761,1,0,15,3.87,0.713,0.324,83.3,1,0.0
Student_0465,T2_Spring,Program_B,Transfer,1,10,3.25,-0.06,0.882,0,0,15,6.11,0.976,0.14,61.0,2,0.0
Student_0466,T2_Spring,Program_C,First_Year,2,52,3.37,-0.05,0.96,0,0,9,5.8,1.0,0.0,99.7,1,0.0
Student_0467,T2_Spring,Program_A,First_Year,4,94,2.95,-0.15,0.875,0,0,12,4.48,0.811,0.05,97.3,3,0.0
Student_0468,T2_Spring,Program_B,Transfer,2,29,2.95,0.06,0.749,2,0,12,4.0,0.915,0.169,88.3,0,0.0
Student_0469,T2_Spring,Program_D,First_Year,3,56,2.82,-0.17,0.934,0,0,12,4.73,0.775,0.179,83.0,6,1.0
Student_0470,T2_Spring,Program_B,First_Year,4,99,2.87,0.43,0.832,0,0,12,4.2,0.993,0.265,86.3,1,0.0
Student_0471,T2_Spring,Program_D,First_Year,4,99,2.57,0.19,0.957,0,0,15,5.53,1.0,0.013,93.0,0,0.0
Student_0472,T2_Spring,Program_B,First_Year,3,60,2.88,0.07,0.694,0,0,15,3.21,0.855,0.31,79.8,1,0.0
Student_0474,T2_Spring,Program_C,Transfer,1,6,3.05,-0.17,0.763,0,0,15,2.49,0.877,0.285,62.0,3,0.0
Student_0475,T2_Spring,Program_C,First_Year,3,76,2.78,0.03,0.832,0,0,15,2.91,0.863,0.175,62.3,2,0.0
Student_0476,T2_Spring,Program_A,Transfer,2,51,2.35,-0.23,0.843,0,0,15,2.11,0.86,0.297,71.6,3,1.0
Student_0478,T2_Spring,Program_D,First_Year,1,12,3.09,0.85,0.87,0,0,15,3.08,0.973,0.144,88.6,1,0.0
Student_0480,T2_Spring,Program_A,First_Year,1,20,1.95,-1.34,0.648,1,0,12,2.87,0.749,0.117,56.6,5,0.0
Student_0481,T2_Spring,Program_C,First_Year,3,66,2.07,-0.42,0.761,0,1,15,2.78,0.819,0.312,65.3,4,1.0
Student_0483,T2_Spring,Program_C,Transfer,3,81,2.76,0.46,0.827,1,0,15,2.93,0.918,0.141,91.5,3,0.0
Student_0485,T2_Spring,Program_B,First_Year,1,7,2.08,0.53,0.916,0,0,15,4.79,0.917,0.144,85.1,5,0.0
Student_0486,T2_Spring,Program_A,First_Year,1,26,2.13,-0.31,0.476,2,1,15,2.66,0.701,0.366,57.5,5,0.0
Student_0489,T2_Spring,Program_A,First_Year,1,27,3.13,-0.79,0.956,0,0,18,3.37,0.848,0.272,83.8,2,1.0
Student_0490,T2_Spring,Program_A,First_Year,2,27,2.36,0.37,0.874,0,0,18,4.86,0.888,0.183,90.1,0,0.0
Student_0491,T2_Spring,Program_D,Transfer,1,11,3.18,-0.43,0.885,0,1,15,3.64,0.788,0.207,83.8,3,0.0
Student_0493,T2_Spring,Program_A,First_Year,3,59,2.64,0.06,0.756,0,0,12,2.38,0.806,0.141,69.5,7,0.0
Student_0494,T2_Spring,Program_A,First_Year,3,71,2.74,0.61,0.891,0,0,15,3.39,0.873,0.134,92.5,3,0.0
Student_0497,T2_Spring,Program_A,First_Year,2,51,3.24,0.77,0.865,0,0,15,3.86,0.901,0.107,81.6,2,0.0
Student_0498,T2_Spring,Program_B,Transfer,3,62,2.82,0.87,0.851,0,0,15,3.96,0.941,0.103,83.4,1,0.0
Student_0499,T2_Spring,Program_B,First_Year,3,74,2.89,0.14,0.795,1,0,15,2.22,0.777,0.472,71.3,5,0.0
Student_0500,T2_Spring,Program_A,First_Year,1,2,2.43,0.43,0.795,0,1,15,3.9,0.957,0.156,68.4,0,0.0
Student_0501,T2_Spring,Program_C,Transfer,2,49,3.65,-0.41,0.971,0,0,18,4.84,0.944,0.238,84.7,3,0.0
Student_0502,T2_Spring,Program_B,First_Year,4,97,3.34,-0.4,0.889,0,0,12,3.52,0.712,0.357,94.8,3,0.0
Student_0503,T2_Spring,Program_D,First_Year,1,16,3.0,0.2,0.728,1,1,15,3.29,0.766,0.183,70.1,4,1.0
Student_0505,T2_Spring,Program_D,First_Year,4,82,3.02,0.3,0.957,0,0,12,4.6,0.922,0.058,86.8,0,0.0
Student_0506,T2_Spring,Program_D,Transfer,1,23,3.33,0.04,0.93,0,0,9,2.84,0.876,0.19,64.3,5,0.0
Student_0507,T2_Spring,Program_C,First_Year,2,33,3.76,0.08,0.998,0,0,15,3.69,0.911,0.15,93.1,2,0.0
Student_0508,T2_Spring,Program_C,Transfer,2,35,3.27,-0.29,0.888,0,0,18,4.72,0.952,0.217,76.5,0,0.0
Student_0509,T2_Spring,Program_B,First_Year,3,60,2.87,-0.25,0.98,0,0,15,4.99,0.807,0.212,82.5,0,0.0
Student_0510,T2_Spring,Program_C,First_Year,1,22,2.25,0.06,0.716,1,1,15,4.46,0.824,0.116,74.8,0,0.0
Student_0512,T2_Spring,Program_C,First_Year,4,95,2.68,0.24,0.96,0,0,15,5.4,0.953,0.068,80.9,0,0.0
Student_0513,T2_Spring,Program_C,First_Year,1,10,2.68,-0.11,0.874,0,0,12,1.69,0.675,0.338,82.0,1,0.0
Student_0514,T2_Spring,Program_A,First_Year,4,102,3.11,0.08,0.84,1,1,15,4.11,0.885,0.08,73.4,3,1.0
Student_0515,T2_Spring,Program_D,First_Year,3,63,3.36,-0.4,0.989,0,0,15,4.56,0.803,0.13,75.7,5,1.0
Student_0516,T2_Spring,Program_D,First_Year,4,82,2.51,-0.73,0.851,0,0,12,2.08,0.759,0.336,74.0,3,0.0
