Student_ID,Term_ID,Week,LMS_Login_Days,Assignments_Due,Assignments_Submitted,Assignments_Late,Average_Assignment_Score,Days_Since_Last_Activity
Student_0075,T2_Spring,3,5.3,4,4,1,71.4,2
Student_0075,T2_Spring,4,5.8,4,4,1,61.1,5
Student_0075,T2_Spring,5,6.3,4,4,1,61.3,3
Student_0075,T2_Spring,6,4.7,2,2,0,52.1,5
Student_0076,T2_Spring,1,4.0,2,1,0,52.0,0
Student_0076,T2_Spring,2,4.3,5,3,1,73.0,2
Student_0076,T2_Spring,3,4.8,2,1,0,62.9,0
Student_0076,T2_Spring,4,3.6,4,3,1,60.7,0
Student_0076,T2_Spring,5,2.9,4,2,0,63.8,2
Student_0076,T2_Spring,6,5.0,3,2,1,58.4,0
Student_0077,T2_Spring,1,4.0,5,5,0,88.4,0
Student_0077,T2_Spring,2,3.9,5,5,0,100.0,1
Student_0077,T2_Spring,3,4.1,5,5,0,100.0,0
Student_0077,T2_Spring,4,4.9,3,3,0,94.5,2
Student_0077,T2_Spring,5,4.0,3,3,0,96.3,2
Student_0077,T2_Spring,6,3.8,5,5,0,79.9,2
Student_0078,T2_Spring,1,3.9,3,2,0,80.1,2
Student_0078,T2_Spring,2,3.0,2,1,0,77.4,0
Student_0078,T2_Spring,3,3.1,4,3,0,70.5,0
Student_0078,T2_Spring,4,3.2,3,2,0,74.6,0
Student_0078,T2_Spring,5,2.9,4,3,1,86.1,0
Student_0078,T2_Spring,6,2.6,5,4,1,70.0,1
Student_0079,T2_Spring,1,4.0,4,3,0,90.9,3
Student_0079,T2_Spring,2,3.6,3,3,1,100.0,6
Student_0079,T2_Spring,3,4.7,4,4,1,86.1,4
Student_0079,T2_Spring,4,3.5,5,5,1,73.4,3
Student_0079,T2_Spring,5,4.6,5,5,1,86.0,3
Student_0079,T2_Spring,6,3.7,3,3,1,87.4,6
Student_0080,T2_Spring,1,6.4,5,5,1,86.4,0
Student_0080,T2_Spring,2,6.5,4,4,0,79.8,0
Student_0080,T2_Spring,3,6.6,2,2,0,87.6,0
Student_0080,T2_Spring,4,6.3,2,2,0,81.7,0
Student_0080,T2_Spring,5,6.8,5,5,0,87.0,1
Student_0080,T2_Spring,6,7.0,3,3,0,84.8,2
Student_0081,T2_Spring,1,3.5,5,5,1,88.8,1
Student_0081,T2_Spring,2,4.5,3,3,0,89.4,0
Student_0081,T2_Spring,3,5.1,5,4,1,91.2,0
Student_0081,T2_Spring,4,5.6,3,3,0,88.8,4
Student_0081,T2_Spring,5,4.9,3,3,0,98.0,1
Student_0081,T2_Spring,6,3.3,4,4,0,95.2,3
Student_0082,T2_Spring,1,5.7,5,5,0,99.1,0
Student_0082,T2_Spring,2,4.5,4,4,0,100.0,0
Student_0082,T2_Spring,3,5.1,2,2,0,97.5,0
Student_0082,T2_Spring,4,4.9,4,4,0,100.0,0
Student_0082,T2_Spring,5,4.6,3,3,0,100.0,2
Student_0082,T2_Spring,6,5.8,5,4,0,100.0,2
Student_0083,T2_Spring,1,4.3,5,5,0,77.9,1
Student_0083,T2_Spring,2,5.4,3,3,0,85.8,0
Student_0083,T2_Spring,3,5.1,2,2,0,89.3,2
Student_0083,T2_Spring,4,6.2,5,5,0,86.3,0
Student_0083,T2_Spring,5,4.3,4,4,0,83.0,2
Student_0083,T2_Spring,6,5.5,5,5,0,81.1,1
Student_0084,T2_Spring,1,6.1,5,4,1,84.3,3
Student_0084,T2_Spring,2,4.1,4,3,1,83.4,5
Student_0084,T2_Spring,3,5.4,5,5,1,81.6,6
Student_0084,T2_Spring,4,3.1,4,4,1,65.9,6
Student_0084,T2_Spring,5,4.1,3,3,1,82.2,4
Student_0084,T2_Spring,6,6.1,5,5,1,76.3,5
Student_0085,T2_Spring,1,4.5,4,4,1,76.9,5
Student_0085,T2_Spring,2,3.5,2,2,1,85.5,3
Student_0085,T2_Spring,3,3.9,2,2,1,78.0,4
Student_0085,T2_Spring,4,3.6,4,4,2,82.3,6
Student_0085,T2_Spring,5,2.9,4,4,2,77.9,5
Student_0085,T2_Spring,6,3.7,2,2,1,79.4,3
Student_0086,T2_Spring,1,5.1,3,3,0,65.7,2
Student_0086,T2_Spring,2,5.3,4,4,0,74.3,2
Student_0086,T2_Spring,3,4.3,5,5,0,74.5,3
Student_0086,T2_Spring,4,3.8,2,2,0,66.2,5
Student_0086,T2_Spring,5,5.1,4,4,1,69.0,5
Student_0086,T2_Spring,6,4.9,4,4,0,67.0,5
Student_0087,T2_Spring,1,2.0,4,3,1,64.9,0
Student_0087,T2_Spring,2,3.0,4,3,1,71.7,0
Student_0087,T2_Spring,3,4.0,2,2,0,71.0,0
Student_0087,T2_Spring,4,4.0,5,5,1,67.3,0
Student_0087,T2_Spring,5,2.1,4,4,1,72.8,2
Student_0087,T2_Spring,6,2.9,2,2,0,74.8,0
Student_0088,T2_Spring,1,5.7,4,3,0,100.0,3
Student_0088,T2_Spring,2,5.7,3,3,0,100.0,3
Student_0088,T2_Spring,3,5.7,3,3,0,90.7,0
Student_0088,T2_Spring,4,4.9,3,3,0,99.9,2
Student_0088,T2_Spring,5,5.6,5,5,0,87.1,1
Student_0088,T2_Spring,6,5.8,2,2,0,96.0,0
Student_0089,T2_Spring,1,3.4,2,1,0,79.6,2
Student_0089,T2_Spring,2,4.3,4,3,1,88.1,3
Student_0089,T2_Spring,3,2.5,5,4,1,84.9,3
Student_0089,T2_Spring,4,4.0,4,3,1,90.7,1
Student_0089,T2_Spring,5,4.8,2,2,0,81.0,3
Student_0089,T2_Spring,6,4.0,2,2,0,90.6,1
Student_0090,T2_Spring,1,4.8,2,2,0,97.5,1
Student_0090,T2_Spring,2,4.3,3,3,0,84.0,1
Student_0090,T2_Spring,3,3.4,5,5,0,94.5,1
Student_0090,T2_Spring,4,3.6,4,4,0,92.5,3
Student_0090,T2_Spring,5,3.7,5,4,0,100.0,3
Student_0090,T2_Spring,6,5.0,2,2,0,95.0,0
Student_0091,T2_Spring,1,5.8,4,3,1,99.1,0
Student_0091,T2_Spring,2,4.8,5,4,1,96.2,2
Student_0091,T2_Spring,3,6.4,3,2,0,98.2,0
Student_0091,T2_Spring,4,5.2,3,2,0,91.9,2
Student_0091,T2_Spring,5,5.0,2,1,0,92.5,1
Student_0091,T2_Spring,6,5.4,5,4,1,97.5,1
Student_0092,T2_Spring,1,4.0,3,2,1,79.4,1
Student_0092,T2_Spring,2,3.8,4,3,1,75.7,0
Student_0092,T2_Spring,3,4.8,2,2,1,88.9,3
Student_0092,T2_Spring,4,3.8,2,2,0,76.8,0
Student_0092,T2_Spring,5,3.7,5,4,1,86.9,3
Student_0092,T2_Spring,6,3.8,2,2,0,89.7,3
Student_0093,T2_Spring,1,4.2,4,4,0,57.6,2
Student_0093,T2_Spring,2,4.8,2,2,0,62.5,0
Student_0093,T2_Spring,3,3.7,3,3,0,44.5,0
Student_0093,T2_Spring,4,3.6,4,4,0,45.9,2
Student_0093,T2_Spring,5,5.2,5,5,0,46.8,0
Student_0093,T2_Spring,6,4.9,2,2,0,57.9,0
Student_0094,T2_Spring,1,7.0,2,2,0,77.6,1
Student_0094,T2_Spring,2,6.5,4,4,0,80.5,0
Student_0094,T2_Spring,3,6.2,5,5,0,81.0,0
Student_0094,T2_Spring,4,6.6,2,2,0,79.9,2
Student_0094,T2_Spring,5,7.0,5,5,0,61.8,0
Student_0094,T2_Spring,6,6.8,3,3,0,72.6,2
Student_0095,T2_Spring,1,4.5,2,2,0,95.6,3
Student_0095,T2_Spring,2,4.9,4,3,1,87.7,0
Student_0095,T2_Spring,3,4.6,3,3,1,80.3,4
Student_0095,T2_Spring,4,5.4,2,2,1,83.1,0
Student_0095,T2_Spring,5,4.2,4,3,1,100.0,2
Student_0095,T2_Spring,6,4.0,2,2,0,81.6,2
Student_0096,T2_Spring,1,4.9,4,4,0,86.9,1
Student_0096,T2_Spring,2,5.7,5,5,0,87.0,4
Student_0096,T2_Spring,3,6.3,5,5,0,78.6,5
Student_0096,T2_Spring,4,4.7,2,2,0,79.9,4
Student_0096,T2_Spring,5,5.3,4,4,0,92.4,1
Student_0096,T2_Spring,6,5.0,4,4,0,71.6,1
Student_0097,T2_Spring,1,2.9,4,4,0,67.9,1
Student_0097,T2_Spring,2,2.2,4,4,0,67.6,3
Student_0097,T2_Spring,3,2.9,4,4,1,68.1,2
Student_0097,T2_Spring,4,4.3,4,4,0,62.4,2
Student_0097,T2_Spring,5,2.4,2,2,0,69.0,3
Student_0097,T2_Spring,6,4.5,3,3,0,66.1,1
Student_0098,T2_Spring,1,6.0,4,4,0,76.5,1
Student_0098,T2_Spring,2,6.0,2,2,0,86.3,0
Student_0098,T2_Spring,3,6.2,5,5,0,73.3,1
Student_0098,T2_Spring,4,4.2,3,3,0,87.8,0
Student_0098,T2_Spring,5,5.6,5,5,0,79.0,0
Student_0098,T2_Spring,6,6.1,5,5,0,77.1,0
Student_0099,T2_Spring,1,3.8,3,3,1,61.3,0
Student_0099,T2_Spring,2,2.8,3,3,1,75.6,2
Student_0099,T2_Spring,3,3.8,3,3,1,65.2,2
Student_0099,T2_Spring,4,4.4,3,3,1,57.8,2
Student_0099,T2_Spring,5,3.9,2,2,1,73.6,0
Student_0099,T2_Spring,6,5.4,2,2,1,69.0,1
Student_0100,T2_Spring,1,3.9,4,4,0,100.0,6
Student_0100,T2_Spring,2,4.0,3,2,0,100.0,3
Student_0100,T2_Spring,3,3.1,3,3,0,97.5,3
Student_0100,T2_Spring,4,3.5,5,5,0,96.2,2
Student_0100,T2_Spring,5,4.7,4,4,1,100.0,5
Student_0100,T2_Spring,6,3.9,4,4,1,84.5,3
Student_0101,T2_Spring,1,2.0,2,2,1,85.4,6
Student_0101,T2_Spring,2,1.8,4,3,1,87.4,6
Student_0101,T2_Spring,3,1.0,5,5,2,85.4,5
Student_0101,T2_Spring,4,2.4,5,4,1,85.8,6
Student_0101,T2_Spring,5,1.4,4,3,1,86.4,3
Student_0101,T2_Spring,6,1.7,4,3,1,96.1,5
Student_0102,T2_Spring,1,3.6,5,4,1,84.6,4
Student_0102,T2_Spring,2,4.8,4,3,1,82.4,4
Student_0102,T2_Spring,3,4.6,4,3,1,73.8,5
Student_0102,T2_Spring,4,4.8,5,4,1,93.2,1
Student_0102,T2_Spring,5,5.5,2,2,0,87.4,1
Student_0102,T2_Spring,6,5.7,4,3,0,92.0,1
Student_0103,T2_Spring,1,4.8,2,2,0,69.3,3
Student_0103,T2_Spring,2,5.4,3,3,0,79.6,1
Student_0103,T2_Spring,3,4.9,3,3,1,68.4,1
Student_0103,T2_Spring,4,5.0,4,4,1,78.9,3
Student_0103,T2_Spring,5,3.7,3,3,1,67.8,4
Student_0103,T2_Spring,6,4.7,3,3,0,81.7,5
Student_0104,T2_Spring,1,3.7,3,3,0,93.6,1
Student_0104,T2_Spring,2,3.3,2,2,0,94.9,0
Student_0104,T2_Spring,3,3.3,3,3,0,81.9,0
Student_0104,T2_Spring,4,3.4,5,5,0,100.0,0
Student_0104,T2_Spring,5,4.4,3,3,0,94.3,0
Student_0104,T2_Spring,6,3.8,3,3,0,100.0,1
Student_0105,T2_Spring,1,4.6,5,4,0,38.6,0
Student_0105,T2_Spring,2,3.4,2,2,0,42.5,2
Student_0105,T2_Spring,3,4.6,4,3,0,43.4,0
Student_0105,T2_Spring,4,3.5,4,3,0,38.1,1
Student_0105,T2_Spring,5,3.1,2,2,0,41.1,2
Student_0105,T2_Spring,6,3.3,5,4,1,54.3,0
Student_0106,T2_Spring,1,3.3,4,3,1,84.3,3
Student_0106,T2_Spring,2,4.7,3,2,1,90.9,3
Student_0106,T2_Spring,3,4.6,3,3,1,99.9,0
Student_0106,T2_Spring,4,5.0,5,4,1,99.1,2
Student_0106,T2_Spring,5,5.6,4,3,1,96.2,2
Student_0106,T2_Spring,6,4.7,3,2,1,100.0,2
Student_0107,T2_Spring,1,2.5,4,3,1,80.4,3
Student_0107,T2_Spring,2,1.7,5,4,0,67.4,3
Student_0107,T2_Spring,3,2.0,3,3,0,82.8,2
Student_0107,T2_Spring,4,3.0,5,5,0,76.4,4
Student_0107,T2_Spring,5,1.3,3,2,0,72.6,1
Student_0107,T2_Spring,6,3.0,4,3,0,86.2,1
Student_0108,T2_Spring,1,1.6,4,3,0,71.6,3
Student_0108,T2_Spring,2,3.0,2,2,0,73.4,0
Student_0108,T2_Spring,3,2.2,4,3,1,70.5,1
Student_0108,T2_Spring,4,3.0,3,2,0,69.7,0
Student_0108,T2_Spring,5,2.3,5,4,1,66.8,2
Student_0108,T2_Spring,6,3.8,3,2,0,68.2,0
Student_0109,T2_Spring,1,4.4,4,4,0,100.0,3
Student_0109,T2_Spring,2,4.7,2,2,0,100.0,0
Student_0109,T2_Spring,3,4.0,3,3,0,100.0,3
Student_0109,T2_Spring,4,4.5,5,5,0,100.0,2
Student_0109,T2_Spring,5,3.7,2,2,0,87.5,0
Student_0109,T2_Spring,6,4.8,4,4,0,96.7,0
Student_0110,T2_Spring,1,5.9,5,5,0,64.4,0
Student_0110,T2_Spring,2,5.7,4,4,0,57.1,2
Student_0110,T2_Spring,3,5.3,4,4,0,58.8,0
Student_0110,T2_Spring,4,6.5,4,4,0,66.5,0
Student_0110,T2_Spring,5,6.8,5,5,0,72.1,0
Student_0110,T2_Spring,6,5.3,3,3,0,61.9,0
Student_0111,T2_Spring,1,5.3,2,2,1,82.4,2
Student_0111,T2_Spring,2,5.1,2,2,1,85.2,2
Student_0111,T2_Spring,3,4.9,5,4,1,85.7,2
Student_0111,T2_Spring,4,5.8,2,2,1,81.9,0
Student_0111,T2_Spring,5,4.9,4,3,1,86.7,1
Student_0111,T2_Spring,6,5.1,2,2,1,75.3,0
Student_0112,T2_Spring,1,4.9,2,2,0,48.8,4
Student_0112,T2_Spring,2,3.2,3,3,1,31.1,3
Student_0112,T2_Spring,3,2.6,3,3,1,41.1,4
Student_0112,T2_Spring,4,4.0,5,5,1,47.0,2
Student_0112,T2_Spring,5,4.0,4,3,1,51.8,4
Student_0112,T2_Spring,6,5.0,2,2,1,43.7,2
Student_0113,T2_Spring,1,4.9,2,1,0,78.9,3
Student_0113,T2_Spring,2,5.1,4,3,1,82.0,6
Student_0113,T2_Spring,3,4.8,2,2,1,73.2,6
Student_0113,T2_Spring,4,3.5,3,3,1,73.5,2
Student_0113,T2_Spring,5,4.3,2,2,1,62.6,3
Student_0113,T2_Spring,6,3.2,3,3,1,77.7,3
Student_0114,T2_Spring,1,3.3,3,3,0,75.0,6
Student_0114,T2_Spring,2,2.7,2,2,0,64.8,7
Student_0114,T2_Spring,3,3.3,5,5,0,90.7,7
Student_0114,T2_Spring,4,3.4,4,4,0,75.2,9
Student_0114,T2_Spring,5,3.6,3,3,0,57.0,5
Student_0114,T2_Spring,6,4.6,2,2,0,70.5,8
Student_0115,T2_Spring,1,4.2,2,2,1,93.8,2
Student_0115,T2_Spring,2,5.3,5,4,1,78.9,4
Student_0115,T2_Spring,3,4.8,2,2,1,84.4,2
Student_0115,T2_Spring,4,3.6,5,4,2,98.6,2
Student_0115,T2_Spring,5,4.4,2,2,1,91.4,2
Student_0115,T2_Spring,6,3.8,3,2,1,91.7,0
Student_0116,T2_Spring,1,4.2,4,4,1,55.2,0
Student_0116,T2_Spring,2,4.6,3,3,1,64.3,2
Student_0116,T2_Spring,3,4.7,5,5,1,66.6,0
Student_0116,T2_Spring,4,4.0,5,5,1,68.7,0
Student_0116,T2_Spring,5,4.2,4,4,1,62.1,2
Student_0116,T2_Spring,6,5.0,3,3,1,55.8,0
Student_0117,T2_Spring,1,3.7,4,4,0,86.6,4
Student_0117,T2_Spring,2,4.0,4,3,0,81.5,2
Student_0117,T2_Spring,3,3.4,4,4,0,88.8,4
Student_0117,T2_Spring,4,4.2,2,2,0,81.2,3
Student_0117,T2_Spring,5,4.4,3,3,1,75.8,4
Student_0117,T2_Spring,6,3.9,3,3,0,90.3,3
Student_0118,T2_Spring,1,4.2,4,4,1,100.0,0
Student_0118,T2_Spring,2,4.4,2,2,0,91.8,1
Student_0118,T2_Spring,3,3.1,5,5,0,95.6,0
Student_0118,T2_Spring,4,5.0,3,3,1,90.2,0
Student_0118,T2_Spring,5,5.2,3,3,0,98.5,0
Student_0118,T2_Spring,6,4.5,3,3,0,95.5,0
Student_0119,T2_Spring,1,5.0,4,4,1,62.6,0
Student_0119,T2_Spring,2,4.2,2,2,1,68.8,4
Student_0119,T2_Spring,3,3.8,4,4,1,61.0,3
Student_0119,T2_Spring,4,4.4,2,2,0,64.3,2
Student_0119,T2_Spring,5,4.8,2,2,0,69.1,4
Student_0119,T2_Spring,6,4.6,2,2,0,70.9,1
Student_0120,T2_Spring,1,3.2,3,2,0,81.6,2
Student_0120,T2_Spring,2,4.1,3,2,1,85.7,1
Student_0120,T2_Spring,3,4.5,4,3,1,82.0,4
Student_0120,T2_Spring,4,3.9,2,2,0,75.0,2
Student_0120,T2_Spring,5,4.5,5,4,1,77.3,5
Student_0120,T2_Spring,6,3.4,4,3,1,80.9,5
Student_0121,T2_Spring,1,1.0,5,4,1,65.4,10
Student_0121,T2_Spring,2,0.2,2,2,1,63.3,11
Student_0121,T2_Spring,3,1.1,5,4,1,54.0,11
Student_0121,T2_Spring,4,1.3,5,4,1,63.4,8
Student_0121,T2_Spring,5,0.0,5,4,1,74.5,10
Student_0121,T2_Spring,6,0.6,3,2,0,59.8,8
Student_0122,T2_Spring,1,5.5,3,3,1,45.9,0
Student_0122,T2_Spring,2,5.7,4,3,1,56.4,1
Student_0122,T2_Spring,3,5.0,5,4,1,65.4,0
Student_0122,T2_Spring,4,4.3,3,3,1,55.0,0
Student_0122,T2_Spring,5,5.3,3,2,1,51.3,2
Student_0122,T2_Spring,6,5.0,2,2,1,47.5,1
Student_0123,T2_Spring,1,1.8,5,4,1,62.6,6
Student_0123,T2_Spring,2,0.0,3,2,1,71.8,6
Student_0123,T2_Spring,3,0.2,4,3,1,64.9,5
Student_0123,T2_Spring,4,1.8,3,2,0,65.7,3
Student_0123,T2_Spring,5,0.6,5,3,1,72.6,5
Student_0123,T2_Spring,6,1.0,4,3,1,63.1,2
Student_0124,T2_Spring,1,6.4,2,2,0,83.0,2
Student_0124,T2_Spring,2,7.0,3,3,0,76.9,0
Student_0124,T2_Spring,3,7.0,4,4,0,89.8,2
Student_0124,T2_Spring,4,7.0,4,4,0,83.7,1
Student_0124,T2_Spring,5,7.0,2,2,0,78.0,1
Student_0124,T2_Spring,6,6.9,2,2,0,77.4,0
Student_0125,T2_Spring,1,3.1,3,2,1,81.3,2
Student_0125,T2_Spring,2,4.3,4,3,1,81.1,4
Student_0125,T2_Spring,3,3.2,4,4,1,79.2,3
Student_0125,T2_Spring,4,3.0,4,3,0,77.0,3
Student_0125,T2_Spring,5,2.7,3,3,1,84.1,5
Student_0125,T2_Spring,6,3.8,2,2,0,85.1,6
Student_0126,T2_Spring,1,4.0,5,4,0,68.1,0
Student_0126,T2_Spring,2,5.1,5,5,1,61.8,2
Student_0126,T2_Spring,3,4.5,4,4,0,76.5,0
Student_0126,T2_Spring,4,4.6,3,3,0,66.4,1
Student_0126,T2_Spring,5,3.4,2,2,0,71.3,3
Student_0126,T2_Spring,6,5.7,5,4,1,65.9,0
Student_0127,T2_Spring,1,1.3,3,3,1,46.0,0
Student_0127,T2_Spring,2,1.2,3,3,1,53.3,0
Student_0127,T2_Spring,3,0.7,5,5,2,58.9,1
Student_0127,T2_Spring,4,1.5,4,4,2,59.8,1
Student_0127,T2_Spring,5,1.5,4,4,2,57.0,2
Student_0127,T2_Spring,6,0.9,2,2,1,51.2,2
Student_0128,T2_Spring,1,4.4,2,2,0,79.8,0
Student_0128,T2_Spring,2,3.4,2,2,0,87.2,0
Student_0128,T2_Spring,3,5.1,4,4,0,83.8,0
Student_0128,T2_Spring,4,3.6,3,3,1,78.7,0
Student_0128,T2_Spring,5,4.5,5,4,1,73.8,1
Student_0128,T2_Spring,6,3.9,2,2,1,67.9,0
Student_0129,T2_Spring,1,3.8,2,2,0,87.0,2
Student_0129,T2_Spring,2,4.5,5,5,0,82.8,1
Student_0129,T2_Spring,3,4.4,3,3,1,83.5,0
Student_0129,T2_Spring,4,2.7,5,5,1,82.3,0
Student_0129,T2_Spring,5,3.6,5,5,1,87.5,0
Student_0129,T2_Spring,6,2.3,2,2,0,82.9,0
Student_0130,T2_Spring,1,5.9,5,4,1,79.7,0
Student_0130,T2_Spring,2,5.4,5,4,1,73.2,0
Student_0130,T2_Spring,3,6.7,5,4,1,71.5,0
Student_0130,T2_Spring,4,6.2,5,4,1,69.9,1
Student_0130,T2_Spring,5,6.9,4,3,0,77.0,0
Student_0130,T2_Spring,6,6.0,2,2,0,71.4,2
Student_0131,T2_Spring,1,1.9,5,4,1,82.2,3
Student_0131,T2_Spring,2,1.1,3,3,1,85.1,1
Student_0131,T2_Spring,3,2.4,5,4,1,83.3,1
Student_0131,T2_Spring,4,1.2,2,2,0,82.6,2
Student_0131,T2_Spring,5,1.9,5,4,1,78.5,1
Student_0131,T2_Spring,6,1.2,3,2,1,73.1,0
Student_0132,T2_Spring,1,4.3,2,2,0,70.9,2
Student_0132,T2_Spring,2,4.6,3,2,0,64.6,0
Student_0132,T2_Spring,3,5.9,3,2,0,79.2,0
Student_0132,T2_Spring,4,4.1,3,2,0,84.9,0
Student_0132,T2_Spring,5,4.7,5,4,0,82.3,2
Student_0132,T2_Spring,6,4.9,2,2,0,87.4,0
Student_0133,T2_Spring,1,3.5,5,3,0,85.5,4
Student_0133,T2_Spring,2,3.8,5,4,1,70.2,3
Student_0133,T2_Spring,3,3.2,5,4,1,67.2,4
Student_0133,T2_Spring,4,3.1,5,4,0,72.0,5
Student_0133,T2_Spring,5,2.0,4,3,0,84.0,5
Student_0133,T2_Spring,6,1.5,4,3,0,81.0,5
Student_0134,T2_Spring,1,1.8,3,2,1,51.3,4
Student_0134,T2_Spring,2,1.5,4,3,1,55.6,7
Student_0134,T2_Spring,3,1.2,3,2,1,57.4,6
Student_0134,T2_Spring,4,1.7,2,1,0,50.5,5
Student_0134,T2_Spring,5,2.2,3,2,1,67.1,7
Student_0134,T2_Spring,6,1.5,5,4,1,62.6,6
Student_0135,T2_Spring,1,4.3,5,5,1,86.7,0
Student_0135,T2_Spring,2,3.8,3,3,1,81.4,0
Student_0135,T2_Spring,3,4.7,5,5,1,71.0,0
Student_0135,T2_Spring,4,5.3,3,3,1,86.5,2
Student_0135,T2_Spring,5,4.4,5,5,1,83.1,0
Student_0135,T2_Spring,6,4.7,2,2,0,87.5,1
Student_0136,T2_Spring,1,5.6,4,3,1,71.2,3
Student_0136,T2_Spring,2,6.1,2,2,1,77.9,2
Student_0136,T2_Spring,3,5.2,3,2,1,61.2,0
Student_0136,T2_Spring,4,4.5,2,2,1,72.7,4
Student_0136,T2_Spring,5,4.5,3,2,1,76.2,2
Student_0136,T2_Spring,6,3.8,2,2,1,75.6,1
Student_0137,T2_Spring,1,3.7,2,1,0,79.8,1
Student_0137,T2_Spring,2,5.5,5,4,1,89.3,2
Student_0137,T2_Spring,3,4.7,5,4,0,90.9,2
Student_0137,T2_Spring,4,4.1,2,2,0,89.4,0
Student_0137,T2_Spring,5,4.7,4,3,1,95.5,2
Student_0137,T2_Spring,6,3.4,3,3,1,85.7,4
Student_0138,T2_Spring,1,4.6,4,4,0,88.2,4
Student_0138,T2_Spring,2,5.8,3,3,0,85.1,5
Student_0138,T2_Spring,3,6.5,3,3,0,88.9,1
Student_0138,T2_Spring,4,4.9,5,5,1,99.3,1
Student_0138,T2_Spring,5,5.9,5,5,1,91.9,5
Student_0138,T2_Spring,6,5.7,5,5,0,79.2,4
Student_0139,T2_Spring,1,3.2,2,2,1,70.7,6
Student_0139,T2_Spring,2,4.4,5,4,1,74.4,4
Student_0139,T2_Spring,3,2.0,2,2,1,71.5,3
Student_0139,T2_Spring,4,2.4,2,2,1,74.1,3
Student_0139,T2_Spring,5,4.3,2,2,1,66.5,7
Student_0139,T2_Spring,6,4.0,3,2,1,65.3,6
Student_0140,T2_Spring,1,3.4,2,2,1,84.2,2
Student_0140,T2_Spring,2,4.8,3,3,0,89.0,2
Student_0140,T2_Spring,3,2.7,2,2,0,80.2,4
Student_0140,T2_Spring,4,3.7,4,4,1,73.9,2
Student_0140,T2_Spring,5,2.4,2,2,0,80.5,3
Student_0140,T2_Spring,6,1.6,4,4,1,83.5,4
Student_0141,T2_Spring,1,2.6,4,3,1,83.1,2
Student_0141,T2_Spring,2,2.3,2,2,0,89.4,1
Student_0141,T2_Spring,3,2.6,3,3,0,84.2,2
Student_0141,T2_Spring,4,4.3,3,3,1,93.7,0
Student_0141,T2_Spring,5,2.3,2,2,1,84.1,0
Student_0141,T2_Spring,6,3.6,3,3,1,82.4,3
Student_0142,T2_Spring,1,4.7,3,3,0,74.9,2
Student_0142,T2_Spring,2,4.7,2,2,0,82.4,1
Student_0142,T2_Spring,3,5.7,5,5,0,69.7,0
Student_0142,T2_Spring,4,6.7,3,3,0,75.7,2
Student_0142,T2_Spring,5,5.8,3,3,0,75.9,2
Student_0142,T2_Spring,6,6.2,5,5,1,76.7,2
Student_0143,T2_Spring,1,6.0,3,3,0,92.6,3
Student_0143,T2_Spring,2,6.4,4,4,0,100.0,4
Student_0143,T2_Spring,3,5.5,2,2,0,97.1,3
Student_0143,T2_Spring,4,4.5,5,5,0,95.2,1
Student_0143,T2_Spring,5,5.8,2,2,0,97.1,4
Student_0143,T2_Spring,6,5.2,3,3,0,87.5,3
Student_0144,T2_Spring,1,4.3,3,3,0,85.5,1
Student_0144,T2_Spring,2,5.9,3,3,0,95.0,2
Student_0144,T2_Spring,3,6.1,4,4,0,88.9,2
Student_0144,T2_Spring,4,5.8,3,3,0,87.4,0
Student_0144,T2_Spring,5,5.8,4,4,0,83.2,0
Student_0144,T2_Spring,6,5.6,3,3,0,94.5,0
Student_0145,T2_Spring,1,6.2,4,4,0,87.0,0
Student_0145,T2_Spring,2,5.9,5,5,0,73.5,4
Student_0145,T2_Spring,3,5.5,5,5,0,87.1,4
Student_0145,T2_Spring,4,5.5,3,3,0,70.3,1
Student_0145,T2_Spring,5,4.9,5,5,0,72.6,0
Student_0145,T2_Spring,6,5.1,4,4,0,82.1,0
Student_0146,T2_Spring,1,5.5,3,3,0,76.8,0
Student_0146,T2_Spring,2,5.3,5,5,0,67.9,1
Student_0146,T2_Spring,3,5.0,2,2,0,71.4,2
Student_0146,T2_Spring,4,5.7,4,4,0,67.5,4
Student_0146,T2_Spring,5,5.4,4,3,0,71.4,3
Student_0146,T2_Spring,6,5.6,2,2,0,79.7,1
Student_0147,T2_Spring,1,5.8,2,2,0,95.0,2
Student_0147,T2_Spring,2,5.9,3,3,0,84.9,0
Student_0147,T2_Spring,3,7.0,3,3,0,94.8,0
Student_0147,T2_Spring,4,5.1,3,3,1,81.1,1
Student_0147,T2_Spring,5,6.5,4,4,0,73.3,0
Student_0147,T2_Spring,6,5.0,5,5,1,84.9,0
Student_0148,T2_Spring,1,6.6,4,4,0,67.1,2
Student_0148,T2_Spring,2,4.7,4,4,1,72.4,0
Student_0148,T2_Spring,3,6.2,2,2,0,69.4,2
Student_0148,T2_Spring,4,6.9,2,2,0,62.6,0
Student_0148,T2_Spring,5,6.1,3,3,0,73.8,0
Student_0148,T2_Spring,6,6.8,4,4,0,68.6,0
Student_0149,T2_Spring,1,4.1,5,5,0,66.9,0
Student_0149,T2_Spring,2,3.4,2,2,0,55.1,1
Student_0149,T2_Spring,3,4.8,3,3,0,65.5,0
Student_0149,T2_Spring,4,5.6,4,4,0,66.9,2
Student_0149,T2_Spring,5,5.8,2,2,0,56.3,0
Student_0149,T2_Spring,6,4.6,4,4,0,67.2,2
Student_0150,T2_Spring,1,5.6,3,3,0,68.3,0
