Student_ID,Observation_Term,Program_ID,Entry_Type,Academic_Level,Credits_Completed,Prior_Term_GPA,GPA_Change,Course_Pass_Rate_Last_2_Terms,Failed_Courses_Last_2_Terms,Withdrawals_Last_2_Terms,Current_Course_Load_Credits,LMS_Login_Days_4wk,Assignment_Submission_Rate_4wk,Late_Assignment_Rate_4wk,Average_Assignment_Score_4wk,Days_Since_Last_LMS_Activity
Student_0215,T5_Fall,Program_D,First_Year,4,107,2.07,0.12,0.824,1,1,18,3.76,0.918,0.254,79.6,7
Student_0216,T5_Fall,Program_D,First_Year,4,93,3.68,-0.14,1.0,0,1,9,3.68,0.682,0.195,67.8,5
Student_0217,T5_Fall,Program_D,First_Year,1,25,2.96,0.34,0.914,0,0,18,3.36,0.934,0.21,71.9,3
Student_0218,T5_Fall,Program_C,First_Year,3,63,2.73,0.89,0.922,1,0,15,4.22,0.866,0.119,92.5,0
Student_0219,T5_Fall,Program_B,Transfer,2,43,4.0,0.37,1.0,0,1,12,5.35,1.0,0.0,100.0,0
Student_0220,T5_Fall,Program_A,Transfer,1,12,1.88,-0.14,0.642,1,0,15,3.31,0.915,0.261,61.1,2
Student_0221,T5_Fall,Program_C,First_Year,2,35,2.98,0.33,0.94,0,2,18,5.75,0.846,0.161,97.4,0
Student_0222,T5_Fall,Program_A,Transfer,1,19,2.19,-0.58,0.718,0,0,15,4.25,0.861,0.287,65.9,7
Student_0223,T5_Fall,Program_C,First_Year,1,17,3.0,-0.6,0.82,0,1,15,2.87,0.656,0.253,67.8,6
Student_0224,T5_Fall,Program_A,Transfer,1,17,2.33,0.32,0.879,0,0,15,4.53,0.994,0.015,86.5,4
Student_0225,T5_Fall,Program_D,First_Year,3,77,2.74,0.12,0.85,1,2,12,2.88,0.938,0.181,66.3,6
Student_0226,T5_Fall,Program_C,First_Year,4,89,3.45,0.23,0.863,1,0,15,4.54,0.807,0.183,84.8,0
Student_0227,T5_Fall,Program_A,First_Year,1,18,1.94,-0.33,0.794,1,0,12,4.98,0.833,0.263,63.4,2
Student_0228,T5_Fall,Program_A,First_Year,4,90,2.79,-0.14,0.719,1,2,9,2.34,0.905,0.198,87.6,3
Student_0229,T5_Fall,Program_A,First_Year,4,95,2.33,-0.21,0.796,1,0,15,4.83,0.957,0.26,76.1,0
Student_0230,T5_Fall,Program_A,First_Year,2,44,2.51,-0.02,0.768,0,2,12,3.37,0.854,0.15,83.4,5
Student_0231,T5_Fall,Program_C,Transfer,4,90,2.97,0.5,1.0,0,0,15,5.29,0.895,0.12,83.2,0
Student_0232,T5_Fall,Program_D,First_Year,4,92,3.29,-0.33,0.876,0,0,12,3.66,0.806,0.115,92.8,5
Student_0233,T5_Fall,Program_D,Transfer,1,22,1.83,0.18,0.758,0,0,12,4.2,0.852,0.144,68.4,2
Student_0234,T5_Fall,Program_D,First_Year,1,17,3.59,-0.23,0.962,1,1,18,6.09,0.813,0.111,85.3,0
Student_0235,T5_Fall,Program_A,First_Year,1,19,2.43,0.35,0.753,1,0,15,5.02,0.934,0.102,63.7,0
Student_0236,T5_Fall,Program_C,First_Year,4,106,3.24,-0.32,0.948,0,0,12,2.89,0.944,0.0,80.5,6
Student_0237,T5_Fall,Program_B,First_Year,2,46,2.36,-0.23,0.611,1,0,12,1.64,0.813,0.216,67.2,0
Student_0238,T5_Fall,Program_A,Transfer,1,9,2.37,-0.61,0.727,0,0,15,5.89,0.862,0.143,84.5,0
Student_0239,T5_Fall,Program_C,First_Year,3,70,2.55,0.14,0.858,0,1,15,3.87,1.0,0.095,71.7,2
Student_0240,T5_Fall,Program_B,First_Year,1,3,3.07,0.06,0.825,0,0,15,4.02,1.0,0.038,86.1,2
Student_0241,T5_Fall,Program_A,First_Year,4,101,3.13,-0.21,0.834,1,0,18,5.88,0.941,0.019,78.3,0
Student_0242,T5_Fall,Program_A,First_Year,4,99,2.08,-0.38,0.554,3,0,15,3.21,0.749,0.286,64.3,4
Student_0243,T5_Fall,Program_D,First_Year,1,8,3.36,-0.08,0.918,0,0,12,4.16,0.679,0.161,93.9,0
Student_0244,T5_Fall,Program_A,First_Year,3,78,2.53,0.07,0.899,1,0,12,3.88,0.965,0.138,81.1,5
Student_0245,T5_Fall,Program_C,First_Year,3,62,2.27,-0.31,0.532,2,0,9,1.73,0.702,0.284,66.4,3
Student_0246,T5_Fall,Program_B,Transfer,2,41,2.15,0.08,0.894,0,0,15,5.02,0.984,0.152,63.7,0
Student_0247,T5_Fall,Program_D,First_Year,4,95,3.07,0.22,0.902,0,0,12,3.79,0.919,0.181,77.3,4
Student_0248,T5_Fall,Program_A,First_Year,4,88,3.94,0.48,1.0,0,1,15,3.29,0.959,0.101,89.5,5
Student_0249,T5_Fall,Program_C,Transfer,2,48,3.56,0.28,0.923,0,0,12,3.38,0.856,0.222,89.0,4
Student_0250,T5_Fall,Program_C,First_Year,2,36,2.66,-0.33,0.864,0,0,15,4.45,0.814,0.155,91.3,4
Student_0251,T5_Fall,Program_B,Transfer,3,54,3.18,-0.27,1.0,0,0,12,4.75,0.982,0.248,88.2,2
Student_0252,T5_Fall,Program_B,Transfer,2,45,2.12,-0.18,0.605,1,0,15,6.63,0.812,0.169,73.6,1
Student_0253,T5_Fall,Program_D,Transfer,4,93,2.91,-0.05,0.78,0,0,15,4.2,0.704,0.363,80.8,2
Student_0254,T5_Fall,Program_B,First_Year,2,50,2.56,-0.09,0.722,1,0,15,3.69,0.871,0.263,74.3,0
Student_0255,T5_Fall,Program_A,First_Year,3,60,2.49,0.43,0.921,0,0,12,3.14,0.831,0.236,68.8,1
Student_0256,T5_Fall,Program_B,Transfer,3,62,2.43,0.2,0.829,0,2,15,4.63,1.0,0.177,85.3,1
Student_0257,T5_Fall,Program_B,First_Year,2,44,1.67,0.13,0.709,2,0,12,3.71,0.935,0.065,64.6,1
Student_0258,T5_Fall,Program_D,First_Year,1,3,2.17,0.08,0.634,2,0,15,3.91,0.938,0.227,74.1,7
Student_0259,T5_Fall,Program_C,First_Year,3,69,2.76,0.81,0.666,1,0,18,5.72,1.0,0.066,69.7,0
Student_0260,T5_Fall,Program_C,First_Year,1,5,3.84,0.34,0.937,0,0,15,4.52,0.938,0.312,88.1,2
Student_0261,T5_Fall,Program_A,First_Year,3,70,2.93,0.09,0.905,0,1,9,3.11,0.818,0.231,84.5,4
Student_0262,T5_Fall,Program_A,First_Year,1,4,2.23,-0.0,0.906,0,1,15,4.46,0.85,0.177,68.8,0
Student_0263,T5_Fall,Program_A,First_Year,1,15,2.21,0.28,0.901,0,0,12,4.76,1.0,0.0,79.0,3
Student_0264,T5_Fall,Program_D,First_Year,1,9,2.31,-0.12,0.813,0,0,9,4.62,0.833,0.294,72.4,2
Student_0265,T5_Fall,Program_C,First_Year,3,70,2.93,0.04,0.951,0,1,18,4.38,1.0,0.099,98.0,3
Student_0266,T5_Fall,Program_B,First_Year,1,5,3.3,-0.07,0.721,2,0,12,4.76,0.909,0.202,67.7,3
Student_0267,T5_Fall,Program_A,First_Year,1,11,3.1,-0.04,1.0,0,1,12,3.17,0.674,0.336,75.8,6
Student_0268,T5_Fall,Program_B,Transfer,2,38,2.3,0.12,0.84,0,0,15,4.91,0.814,0.149,87.3,1
Student_0269,T5_Fall,Program_A,Transfer,2,45,2.21,0.5,0.816,1,0,15,1.56,0.774,0.235,79.4,9
Student_0270,T5_Fall,Program_B,First_Year,3,80,1.99,0.48,0.639,0,0,15,5.85,0.913,0.114,80.6,0
Student_0271,T5_Fall,Program_A,First_Year,2,42,2.5,0.03,0.834,1,0,18,1.96,0.812,0.175,74.4,7
Student_0272,T5_Fall,Program_C,Transfer,4,90,2.4,-0.59,0.819,0,1,15,3.81,0.756,0.114,63.8,4
Student_0273,T5_Fall,Program_D,First_Year,2,49,3.38,-0.21,0.905,0,0,9,3.09,0.846,0.296,84.6,0
Student_0274,T5_Fall,Program_C,Transfer,4,106,2.98,0.2,0.961,0,1,18,4.76,0.894,0.098,82.5,0
Student_0275,T5_Fall,Program_C,First_Year,2,45,2.88,0.1,0.912,1,0,12,5.01,0.9,0.133,87.5,0
Student_0276,T5_Fall,Program_C,First_Year,2,40,3.72,0.13,0.872,0,0,15,4.34,0.816,0.173,70.2,3
Student_0277,T5_Fall,Program_C,First_Year,4,90,1.73,-0.24,0.554,2,0,18,3.65,0.768,0.277,64.2,0
Student_0278,T5_Fall,Program_A,Transfer,2,34,3.2,-0.03,0.951,0,1,18,3.72,0.92,0.02,84.1,7
Student_0279,T5_Fall,Program_C,First_Year,4,83,3.13,-0.4,0.829,0,0,12,2.58,0.821,0.168,81.5,5
Student_0280,T5_Fall,Program_A,First_Year,2,30,2.33,0.97,0.57,2,0,9,3.99,0.944,0.252,76.9,3
Student_0281,T5_Fall,Program_B,First_Year,4,103,2.67,-0.05,0.907,0,0,15,3.02,0.964,0.148,76.0,4
Student_0282,T5_Fall,Program_C,Transfer,3,79,2.86,0.03,0.892,0,0,12,4.72,0.864,0.269,62.9,0
Student_0283,T5_Fall,Program_C,First_Year,2,36,2.41,0.52,0.693,2,0,9,3.35,0.912,0.0,88.1,4
Student_0284,T5_Fall,Program_D,Transfer,2,49,2.03,-0.33,0.737,1,0,15,4.06,0.766,0.143,72.5,7
Student_0285,T5_Fall,Program_C,First_Year,4,88,1.79,-0.17,0.806,0,0,12,4.37,0.855,0.217,85.2,0
Student_0286,T5_Fall,Program_D,Transfer,4,105,2.74,-0.47,0.801,0,0,12,1.86,0.556,0.469,70.8,4
Student_0287,T5_Fall,Program_C,Transfer,2,53,2.62,-0.22,0.886,0,0,15,5.22,0.839,0.212,74.5,0
Student_0288,T5_Fall,Program_A,Transfer,3,76,3.2,0.18,0.841,1,1,15,4.38,1.0,0.0,91.6,3
Student_0289,T5_Fall,Program_D,First_Year,4,108,2.8,-0.57,0.593,1,0,15,1.93,0.662,0.337,68.2,4
Student_0290,T5_Fall,Program_A,First_Year,1,25,3.02,-0.05,1.0,0,0,18,2.73,0.912,0.052,89.3,0
Student_0291,T5_Fall,Program_B,First_Year,4,88,2.26,0.15,0.959,0,0,18,5.21,0.959,0.164,76.4,1
Student_0292,T5_Fall,Program_C,Transfer,1,0,3.4,-0.22,0.96,0,2,18,3.73,0.872,0.202,100.0,4
Student_0293,T5_Fall,Program_C,Transfer,2,35,2.11,-0.06,0.609,1,0,15,4.25,0.79,0.19,70.7,0
Student_0294,T5_Fall,Program_C,First_Year,2,29,2.65,-0.24,0.895,0,0,12,3.94,0.835,0.202,68.0,1
Student_0295,T5_Fall,Program_B,Transfer,3,56,2.36,0.08,0.71,0,1,15,3.18,0.701,0.363,77.5,1
Student_0296,T5_Fall,Program_C,Transfer,2,33,2.6,0.04,0.821,0,0,12,2.92,0.629,0.345,88.5,5
Student_0297,T5_Fall,Program_C,First_Year,3,75,2.26,0.61,0.933,0,0,15,3.71,0.853,0.24,72.7,3
Student_0298,T5_Fall,Program_D,First_Year,1,0,2.52,-0.24,0.741,0,0,15,3.08,0.668,0.28,68.0,4
Student_0299,T5_Fall,Program_A,First_Year,2,38,2.77,0.13,0.881,1,0,12,3.37,0.901,0.215,96.7,2
Student_0300,T5_Fall,Program_A,First_Year,4,88,2.39,0.18,0.702,1,0,12,3.19,0.773,0.239,97.8,6
Student_0301,T5_Fall,Program_A,First_Year,3,73,2.85,0.04,0.671,1,2,12,4.46,0.818,0.282,87.2,1
Student_0302,T5_Fall,Program_B,First_Year,3,66,3.68,0.33,0.875,0,0,15,3.71,0.849,0.276,83.7,0
Student_0303,T5_Fall,Program_A,First_Year,4,102,2.79,-0.14,0.877,0,0,18,5.5,0.905,0.179,86.3,0
Student_0304,T5_Fall,Program_B,First_Year,2,29,1.71,-0.31,0.478,2,0,15,1.59,0.62,0.292,49.1,6
Student_0305,T5_Fall,Program_D,Transfer,3,73,3.34,-0.15,0.882,0,1,12,3.4,0.797,0.147,82.4,2
Student_0306,T5_Fall,Program_B,First_Year,3,69,2.36,0.84,0.902,0,0,12,6.8,1.0,0.0,65.4,0
Student_0307,T5_Fall,Program_C,First_Year,3,58,2.9,-0.19,0.94,0,2,15,4.02,0.802,0.083,97.2,0
Student_0308,T5_Fall,Program_D,First_Year,1,5,2.85,-0.49,0.706,1,0,12,2.51,0.793,0.221,63.8,0
Student_0309,T5_Fall,Program_D,First_Year,1,24,3.23,-0.32,0.89,0,0,15,2.93,0.822,0.324,82.0,1
Student_0310,T5_Fall,Program_D,Transfer,2,43,3.77,0.29,0.973,0,0,12,2.94,0.801,0.266,100.0,5
Student_0311,T5_Fall,Program_B,First_Year,3,56,2.75,0.2,0.937,0,0,12,2.32,0.806,0.23,72.9,5
Student_0312,T5_Fall,Program_C,Transfer,2,53,2.59,-0.07,0.881,0,0,9,4.48,0.873,0.14,82.5,5
Student_0313,T5_Fall,Program_C,Transfer,3,68,2.04,-0.15,0.583,2,0,18,5.05,0.922,0.235,57.5,1
Student_0314,T5_Fall,Program_A,Transfer,3,68,2.78,-0.03,0.652,2,1,18,4.16,0.848,0.15,83.8,0
Student_0315,T5_Fall,Program_A,First_Year,1,23,3.24,-0.4,0.973,0,0,12,3.52,0.82,0.091,92.3,2
Student_0316,T5_Fall,Program_A,Transfer,3,72,2.41,-0.15,0.626,2,0,15,5.35,0.985,0.194,77.2,4
Student_0317,T5_Fall,Program_B,First_Year,2,45,2.3,0.31,0.911,0,0,12,4.83,0.894,0.189,86.3,0
Student_0318,T5_Fall,Program_B,First_Year,4,103,2.49,-0.18,0.767,0,0,15,2.99,0.795,0.2,64.4,1
Student_0319,T5_Fall,Program_A,First_Year,2,30,2.92,0.08,0.717,1,0,12,2.67,0.886,0.185,72.9,7
Student_0320,T5_Fall,Program_B,First_Year,4,100,2.83,-0.3,0.84,1,0,18,2.93,0.855,0.237,63.0,4
Student_0321,T5_Fall,Program_D,Transfer,3,70,2.97,0.68,0.722,1,0,12,3.87,0.866,0.166,77.8,1
Student_0322,T5_Fall,Program_B,First_Year,1,23,2.51,0.18,0.767,1,0,9,3.85,1.0,0.091,69.4,3
Student_0323,T5_Fall,Program_B,First_Year,1,13,3.3,0.24,0.911,0,0,15,6.55,1.0,0.039,87.2,0
Student_0324,T5_Fall,Program_C,First_Year,1,14,3.05,0.14,0.882,0,1,12,4.87,0.895,0.152,84.4,0
Student_0325,T5_Fall,Program_C,First_Year,3,55,1.97,-0.07,0.61,2,1,9,2.6,0.782,0.218,60.9,3
Student_0326,T5_Fall,Program_B,Transfer,3,69,3.16,-0.03,0.741,1,1,18,3.49,0.953,0.323,87.6,0
Student_0327,T5_Fall,Program_A,Transfer,3,66,2.96,-0.05,0.921,0,0,18,3.23,0.982,0.119,70.9,2
Student_0328,T5_Fall,Program_A,Transfer,2,49,3.49,-0.31,0.957,0,2,9,5.37,0.854,0.123,78.0,1
Student_0329,T5_Fall,Program_A,First_Year,2,34,2.3,0.41,0.875,0,1,15,4.9,1.0,0.176,71.5,4
Student_0330,T5_Fall,Program_A,First_Year,1,22,2.51,1.0,0.836,0,1,15,3.57,0.995,0.122,87.7,5
Student_0331,T5_Fall,Program_A,First_Year,4,85,2.78,0.42,0.663,2,0,12,6.7,0.963,0.155,89.7,2
Student_0332,T5_Fall,Program_D,Transfer,1,27,3.38,0.18,0.871,0,2,15,2.08,0.75,0.314,83.6,6
Student_0333,T5_Fall,Program_A,First_Year,1,9,2.44,-0.27,0.879,0,1,9,5.46,0.898,0.201,77.5,0
Student_0334,T5_Fall,Program_A,Transfer,2,42,3.41,0.51,0.97,0,0,9,5.49,0.914,0.087,97.1,4
Student_0335,T5_Fall,Program_D,First_Year,3,70,2.33,-0.28,0.564,3,1,15,4.98,1.0,0.199,68.7,0
Student_0336,T5_Fall,Program_A,First_Year,3,74,3.01,0.02,0.983,0,0,15,5.01,1.0,0.0,100.0,1
Student_0337,T5_Fall,Program_A,Transfer,2,40,2.3,-0.15,0.791,0,0,12,3.48,0.921,0.193,63.3,4
Student_0338,T5_Fall,Program_B,Transfer,4,90,2.46,0.19,0.848,0,0,12,2.71,0.774,0.2,79.9,7
Student_0339,T5_Fall,Program_B,First_Year,4,91,3.37,0.09,0.923,0,0,18,4.01,0.779,0.274,73.4,0
Student_0340,T5_Fall,Program_D,Transfer,2,49,2.22,-0.18,0.729,1,1,15,4.37,0.735,0.301,68.8,5
Student_0341,T5_Fall,Program_A,Transfer,3,78,3.62,-0.21,0.925,0,0,15,2.15,0.812,0.29,87.5,0
Student_0342,T5_Fall,Program_D,First_Year,2,32,2.93,0.22,0.745,2,0,15,5.71,0.906,0.085,80.5,2
Student_0343,T5_Fall,Program_B,First_Year,2,37,2.75,1.0,0.945,0,0,15,5.46,0.94,0.189,93.5,3
Student_0344,T5_Fall,Program_A,First_Year,1,5,2.55,0.12,0.956,0,0,15,3.77,0.883,0.108,86.8,4
Student_0345,T5_Fall,Program_B,First_Year,3,57,1.96,0.27,0.64,1,0,15,5.06,0.86,0.262,71.0,0
Student_0346,T5_Fall,Program_A,Transfer,1,11,3.17,0.25,0.955,0,0,18,5.53,0.897,0.111,87.1,1
Student_0347,T5_Fall,Program_C,First_Year,3,70,2.08,0.2,0.786,0,1,12,2.91,0.673,0.273,59.3,7
Student_0348,T5_Fall,Program_B,First_Year,3,64,2.98,-0.06,0.867,0,1,15,3.01,0.809,0.288,90.8,5
Student_0349,T5_Fall,Program_D,Transfer,2,38,2.24,-0.0,0.886,0,0,12,4.83,0.799,0.129,83.1,4
Student_0350,T5_Fall,Program_A,First_Year,2,52,2.31,-0.3,0.832,0,0,18,3.49,0.778,0.259,67.7,5
Student_0351,T5_Fall,Program_A,Transfer,3,64,2.63,-0.15,0.707,1,0,15,3.93,0.72,0.399,79.5,0
Student_0352,T5_Fall,Program_B,First_Year,1,6,2.22,0.23,0.689,2,0,12,5.7,1.0,0.095,70.9,0
Student_0353,T5_Fall,Program_D,Transfer,1,19,3.5,0.24,0.99,0,0,12,6.39,0.821,0.031,86.8,0
Student_0354,T5_Fall,Program_D,Transfer,2,47,2.87,0.21,0.863,1,0,15,4.69,0.833,0.182,89.2,1
Student_0355,T5_Fall,Program_D,Transfer,4,93,2.94,-0.02,1.0,0,1,15,3.61,1.0,0.163,72.3,0
Student_0356,T5_Fall,Program_D,First_Year,2,45,2.43,-0.01,0.896,0,1,12,6.73,0.824,0.147,77.5,0
Student_0357,T5_Fall,Program_A,Transfer,1,10,2.62,0.34,0.843,1,0,15,5.02,0.906,0.253,73.9,4
Student_0358,T5_Fall,Program_D,Transfer,2,27,2.86,-0.65,0.879,0,0,18,4.71,0.899,0.135,72.3,0
Student_0359,T5_Fall,Program_A,First_Year,3,56,2.88,0.21,0.914,0,1,15,6.0,0.996,0.075,91.2,0
Student_0360,T5_Fall,Program_A,Transfer,4,85,2.51,0.6,0.93,0,1,15,4.05,1.0,0.064,86.2,0
Student_0361,T5_Fall,Program_A,Transfer,1,17,3.02,-0.07,0.949,0,0,15,3.15,0.955,0.224,58.9,4
Student_0362,T5_Fall,Program_C,Transfer,4,108,1.71,0.28,0.88,0,0,9,5.48,0.868,0.069,78.4,0
Student_0363,T5_Fall,Program_B,First_Year,2,32,2.68,0.47,0.996,0,0,12,4.08,0.958,0.183,93.8,3
Student_0364,T5_Fall,Program_B,Transfer,1,9,2.0,0.28,0.507,3,0,15,2.79,0.76,0.202,58.4,0
Student_0365,T5_Fall,Program_A,First_Year,1,12,2.36,-0.3,0.763,1,1,15,2.84,0.849,0.212,67.9,0
Student_0366,T5_Fall,Program_B,First_Year,2,27,1.84,-0.03,0.45,2,0,9,4.32,0.815,0.223,77.9,0
Student_0367,T5_Fall,Program_A,First_Year,1,13,3.09,-0.26,0.861,0,0,12,3.76,0.831,0.27,80.2,0
Student_0368,T5_Fall,Program_B,Transfer,4,102,2.25,0.02,0.74,0,1,15,2.19,0.783,0.26,77.9,3
Student_0369,T5_Fall,Program_A,Transfer,3,80,2.35,-0.3,0.753,1,1,12,3.71,0.783,0.303,70.7,5
Student_0370,T5_Fall,Program_D,Transfer,3,73,2.96,0.13,0.999,0,0,15,5.24,0.994,0.0,87.1,0
Student_0371,T5_Fall,Program_C,Transfer,4,108,2.17,-0.35,0.652,0,0,18,1.95,0.687,0.457,59.7,5
Student_0372,T5_Fall,Program_D,Transfer,2,32,2.45,0.1,0.634,2,0,12,3.45,0.757,0.162,65.1,4
Student_0373,T5_Fall,Program_A,First_Year,2,49,1.6,-0.08,0.705,1,0,15,3.31,0.842,0.226,59.0,0
Student_0374,T5_Fall,Program_D,First_Year,1,12,1.53,-0.15,0.773,0,0,15,2.15,0.757,0.241,52.1,3
Student_0375,T5_Fall,Program_C,First_Year,1,13,2.74,0.22,0.737,1,1,15,1.98,0.935,0.133,75.6,5
Student_0376,T5_Fall,Program_A,Transfer,2,52,3.16,0.87,0.81,0,0,15,3.91,1.0,0.012,79.4,1
Student_0377,T5_Fall,Program_A,First_Year,4,100,3.81,0.34,1.0,0,2,15,4.78,0.936,0.138,89.7,2
Student_0378,T5_Fall,Program_A,First_Year,3,56,2.19,0.32,0.768,1,0,18,5.39,1.0,0.088,76.6,5
Student_0379,T5_Fall,Program_B,Transfer,3,54,2.56,-0.12,0.897,0,2,15,5.3,0.855,0.276,82.1,0
Student_0380,T5_Fall,Program_B,Transfer,3,71,2.68,0.16,0.844,0,0,12,5.91,0.943,0.136,70.2,0
Student_0381,T5_Fall,Program_C,First_Year,1,21,2.44,-0.13,0.854,0,0,15,5.3,0.969,0.151,91.8,0
Student_0382,T5_Fall,Program_B,First_Year,3,72,3.67,-0.32,0.975,0,1,15,5.39,0.802,0.182,67.9,0
Student_0383,T5_Fall,Program_C,First_Year,2,36,1.86,0.16,0.742,0,0,12,5.52,0.901,0.097,71.5,2
Student_0384,T5_Fall,Program_D,First_Year,3,56,2.86,-0.13,0.745,1,0,9,4.72,0.824,0.06,76.0,0
Student_0385,T5_Fall,Program_A,First_Year,4,87,3.49,-0.25,0.854,0,0,15,3.38,0.736,0.179,77.9,0
Student_0386,T5_Fall,Program_C,First_Year,3,69,2.93,-0.14,0.947,0,0,15,2.96,0.625,0.398,78.9,4
Student_0387,T5_Fall,Program_D,First_Year,2,45,3.26,-0.14,0.895,0,2,18,2.52,0.791,0.307,81.1,5
Student_0388,T5_Fall,Program_C,First_Year,3,81,3.32,-0.29,0.904,0,0,15,4.72,0.78,0.223,72.5,1
Student_0389,T5_Fall,Program_D,First_Year,1,9,2.66,-0.11,0.924,1,0,15,5.23,0.853,0.11,80.1,0
Student_0390,T5_Fall,Program_B,First_Year,3,75,2.94,-0.05,0.759,0,0,12,3.48,0.851,0.12,75.9,2
Student_0391,T5_Fall,Program_B,First_Year,1,12,2.11,0.09,0.755,1,0,9,4.74,0.763,0.215,91.9,0
Student_0392,T5_Fall,Program_B,First_Year,3,65,3.08,0.63,0.747,1,0,12,3.55,1.0,0.334,67.5,0
Student_0393,T5_Fall,Program_C,First_Year,2,37,2.3,0.1,0.761,0,0,12,4.84,0.9,0.241,82.9,2
Student_0394,T5_Fall,Program_C,Transfer,2,51,2.71,0.21,0.908,0,1,15,2.17,0.778,0.139,86.3,1
Student_0395,T5_Fall,Program_A,First_Year,1,16,2.09,-0.24,0.814,0,1,18,4.9,0.951,0.256,76.0,6
Student_0396,T5_Fall,Program_D,First_Year,3,60,1.95,-0.17,0.735,0,0,15,2.02,0.733,0.351,62.5,5
Student_0397,T5_Fall,Program_D,Transfer,2,37,1.82,0.29,0.584,1,0,12,2.48,0.774,0.408,51.5,4
Student_0398,T5_Fall,Program_A,First_Year,1,10,3.29,-0.09,0.916,0,0,15,6.71,0.925,0.129,88.6,0
Student_0399,T5_Fall,Program_A,Transfer,2,28,3.34,-0.31,0.841,0,1,18,2.78,0.87,0.288,81.5,9
Student_0400,T5_Fall,Program_D,Transfer,1,26,2.13,0.83,0.705,1,3,15,2.87,0.844,0.163,65.1,3
Student_0401,T5_Fall,Program_B,Transfer,1,4,2.47,0.05,0.744,1,0,18,5.44,0.857,0.043,97.8,2
Student_0402,T5_Fall,Program_A,First_Year,2,27,2.76,-0.2,0.943,0,0,12,4.8,0.894,0.14,95.5,0
Student_0403,T5_Fall,Program_B,First_Year,3,63,3.01,-0.01,0.891,1,0,15,2.8,0.763,0.177,80.0,5
Student_0404,T5_Fall,Program_B,First_Year,4,103,2.82,-0.12,0.848,0,1,18,5.27,0.849,0.202,71.5,0
Student_0405,T5_Fall,Program_B,First_Year,3,68,2.78,0.27,0.915,1,0,12,4.47,0.966,0.099,79.5,1
Student_0406,T5_Fall,Program_A,First_Year,4,92,3.06,-0.24,0.897,0,0,15,4.06,0.956,0.096,83.3,0
Student_0407,T5_Fall,Program_A,First_Year,4,97,2.73,0.12,0.705,2,1,9,3.52,0.904,0.212,57.1,5
Student_0408,T5_Fall,Program_B,First_Year,1,4,2.5,-0.3,0.822,0,0,15,2.96,0.747,0.207,76.6,1
Student_0409,T5_Fall,Program_B,First_Year,4,106,2.91,-0.3,1.0,0,0,15,4.79,0.963,0.101,95.6,3
Student_0410,T5_Fall,Program_C,First_Year,3,58,2.31,0.27,0.791,0,0,18,1.13,0.798,0.293,68.9,9
Student_0411,T5_Fall,Program_D,First_Year,2,41,3.63,-0.06,0.99,0,0,15,4.54,0.853,0.219,90.0,2
Student_0412,T5_Fall,Program_B,Transfer,3,74,2.46,0.01,0.863,0,0,9,4.36,0.833,0.091,62.5,1
Student_0413,T5_Fall,Program_D,Transfer,4,98,2.92,-0.46,0.907,0,0,9,3.18,0.829,0.243,85.0,3
Student_0414,T5_Fall,Program_C,First_Year,4,85,3.68,-0.46,0.913,0,0,15,5.82,0.84,0.142,87.6,2
Student_0415,T5_Fall,Program_A,First_Year,2,27,2.05,0.37,0.832,0,0,12,2.83,0.8,0.141,52.8,3
Student_0416,T5_Fall,Program_C,First_Year,1,18,1.94,-0.21,0.851,0,1,15,3.96,0.687,0.258,78.7,0
Student_0417,T5_Fall,Program_C,First_Year,3,76,2.47,0.31,0.876,0,0,12,3.99,0.939,0.246,64.7,6
Student_0418,T5_Fall,Program_D,First_Year,3,74,2.01,0.12,0.764,0,0,15,4.65,0.9,0.0,57.9,0
Student_0419,T5_Fall,Program_D,First_Year,1,3,3.28,0.4,0.954,0,0,15,4.69,0.899,0.146,81.4,1
Student_0420,T5_Fall,Program_D,Transfer,2,29,1.78,0.54,0.696,1,0,15,4.96,0.877,0.072,62.1,2
Student_0421,T5_Fall,Program_B,First_Year,2,50,2.82,0.19,0.616,2,1,18,3.41,0.826,0.263,84.8,7
Student_0422,T5_Fall,Program_C,First_Year,4,86,2.55,1.0,0.86,0,2,15,6.14,0.948,0.057,76.9,3
Student_0423,T5_Fall,Program_C,Transfer,2,34,2.9,0.44,0.9,0,0,15,3.32,0.968,0.209,72.4,0
Student_0424,T5_Fall,Program_D,Transfer,3,77,2.89,-0.07,0.794,0,2,12,3.22,0.842,0.307,72.9,1
Student_0425,T5_Fall,Program_D,First_Year,2,53,2.14,-0.2,0.852,0,0,15,2.83,0.766,0.265,72.5,1
Student_0426,T5_Fall,Program_A,First_Year,1,23,2.58,0.02,0.831,0,0,12,3.5,0.807,0.087,79.9,0
Student_0427,T5_Fall,Program_C,First_Year,1,20,2.98,0.52,0.773,1,0,15,5.32,0.868,0.209,87.8,3
Student_0428,T5_Fall,Program_A,Transfer,4,93,2.7,0.06,0.768,1,0,9,3.99,0.875,0.161,72.7,4
Student_0429,T5_Fall,Program_A,First_Year,1,11,2.83,-0.02,0.851,0,2,15,4.54,0.799,0.35,85.7,4
Student_0430,T5_Fall,Program_D,Transfer,2,31,1.79,0.12,0.947,0,1,18,3.01,0.929,0.136,50.0,3
Student_0431,T5_Fall,Program_A,Transfer,2,35,2.64,-0.71,0.93,0,0,18,2.68,0.955,0.219,77.6,4
